@relation 'featureTraining_1-weka.filters.unsupervised.attribute.NumericToNominal-R1-4,9-weka.filters.unsupervised.attribute.NominalToString-C1-4,9'

@attribute geid string
@attribute gseason string
@attribute gweek string
@attribute htid string
@attribute hthwr numeric
@attribute htowr numeric
@attribute hthtor numeric
@attribute hthtop numeric
@attribute atid string
@attribute atawr numeric
@attribute atowr numeric
@attribute atator numeric
@attribute atatop numeric
@attribute gw {h,a}

@data
2012091604,2012,2,26,0.5,0.5625,2.25,0.519028,1,0.5,0.75,1.5,0.484062,h
2012091605,2012,2,9,0.625,0.3125,1.625,0.502396,14,0.5,0.4375,1.5,0.492083,h
2012091606,2012,2,2,0.625,0.5625,1.375,0.5125,3,0,0.1875,1.375,0.462727,h
2012091607,2012,2,7,0.375,0.25,1.25,0.479826,5,0.625,0.625,0.875,0.544618,a
2012091608,2012,2,31,0.5,0.4375,0.875,0.486736,25,0.375,0.5,1.125,0.493081,h
2012091609,2012,2,32,0.25,0.1875,1.75,0.463056,28,0.375,0.3125,1.625,0.506007,h
2012091610,2012,2,4,0.875,0.75,1.125,0.531771,12,0.25,0.5,2.125,0.48566,h
2012091611,2012,2,16,0.625,0.5625,1.125,0.560731,8,0.5,0.5,1.125,0.433889,h
2012091612,2012,2,10,0.625,0.4375,1.25,0.526884,15,0.5,0.375,1.875,0.479125,h
2012091613,2012,2,30,0.875,0.8125,0.625,0.535607,18,0.5,0.5625,1.75,0.498314,h
2012091700,2012,2,21,0.75,0.6875,0.875,0.548447,13,0.625,0.5625,1.875,0.48499,h
2012092000,2012,3,22,0.375,0.375,1.625,0.47066,27,0.75,0.625,1.25,0.503993,a
2012092300,2012,3,25,0.625,0.5,1.375,0.529653,24,0,0.25,3.25,0.481979,h
2012092301,2012,3,17,0.75,0.5625,1.75,0.509444,32,0.125,0.1875,1.25,0.476638,h
2012092302,2012,3,20,0.375,0.3125,2.25,0.479004,30,0.625,0.75,0.875,0.519444,h
2012092303,2012,3,8,0.5,0.5,1.75,0.459954,18,0.375,0.5,1.875,0.503622,h
2012092304,2012,3,28,0.125,0.25,2.375,0.507859,2,0.625,0.625,1.625,0.514687,a
2012092305,2012,3,23,0.75,0.6875,1,0.472233,14,0.625,0.5,1.75,0.516969,a
2012092306,2012,3,10,0.625,0.4375,1.25,0.533763,12,0.375,0.5625,1.875,0.502878,a
2012092307,2012,3,3,0.25,0.125,1.5,0.491111,9,0.125,0.375,2.5,0.492118,a
2012092308,2012,3,6,0.375,0.1875,1.25,0.45934,7,0.25,0.3125,1.125,0.48492,a
2012092309,2012,3,29,0.875,0.625,1.125,0.474665,26,0.625,0.5625,3.125,0.522604,h
2012092310,2012,3,16,0.5,0.5,1.375,0.537918,21,0.75,0.75,0.875,0.554514,a
2012092311,2012,3,13,0.375,0.5,1.75,0.46235,5,0.75,0.6875,1,0.547882,a
2012092312,2012,3,15,0.375,0.4375,1.875,0.486528,4,0.5,0.6875,1.625,0.569583,h
2012092313,2012,3,1,1,0.75,1.125,0.510625,11,0.75,0.75,0.125,0.478611,h
2012092400,2012,3,31,0.625,0.5,0.625,0.500313,19,0.75,0.8125,0.625,0.525486,h
2012092700,2012,4,1,1,0.75,1,0.512396,3,0,0.125,1.5,0.46613,h
2012093000,2012,4,9,0.5,0.3125,2.125,0.503368,11,0.75,0.75,0.375,0.487188,a
2012093001,2012,4,5,0.625,0.6875,1.25,0.561007,8,0.375,0.4375,1.375,0.44316,h
2012093002,2012,4,14,0.25,0.4375,2.375,0.502053,16,0.5,0.5,1.625,0.494031,a
2012093003,2012,4,18,0.5,0.4375,1.375,0.507292,20,0.375,0.375,1.125,0.482222,a
2012093004,2012,4,21,0.875,0.8125,0.75,0.55487,22,0.375,0.375,1.625,0.491528,h
2012093005,2012,4,32,0.375,0.25,1.625,0.465799,31,0.375,0.5,2.125,0.491105,h
2012093006,2012,4,12,0.625,0.5,2.125,0.510382,30,0.625,0.75,0.625,0.534618,a
2012093007,2012,4,29,1,0.6875,1.25,0.48344,10,0.25,0.4375,2.25,0.476572,h
2012093008,2012,4,13,0.5,0.5625,1.75,0.498912,15,0.5,0.4375,1.625,0.465305,h
2012093009,2012,4,7,0.375,0.3125,1.375,0.49184,2,0.625,0.625,1.75,0.512118,a
2012093010,2012,4,19,0.875,0.8125,1.25,0.49,23,0.5,0.625,1.375,0.533637,h
2012093011,2012,4,24,0.375,0.1875,1.375,0.492951,28,0.5,0.3125,1.25,0.522292,a
2012093012,2012,4,26,0.625,0.625,1.875,0.523646,27,0.625,0.5625,1.375,0.511285,h
2012100100,2012,4,25,0.625,0.5,1.625,0.514063,17,0.5,0.625,2.25,0.517789,a
2012100400,2012,5,32,0.5,0.3125,1.625,0.467465,29,0.375,0.6875,2.625,0.487014,h
2012100700,2012,5,28,0,0.25,2.375,0.475533,21,0.75,0.8125,1.125,0.547951,a
2012100701,2012,5,4,0.875,0.6875,0.875,0.534167,26,0.625,0.625,2.75,0.522847,h
2012100702,2012,5,6,0.5,0.25,1.375,0.476806,19,0.625,0.75,0.5,0.498924,h
2012100703,2012,5,27,0.5,0.5625,1.625,0.494583,3,0,0.125,1.625,0.460887,h
2012100704,2012,5,20,0.375,0.375,2.375,0.48758,8,0.375,0.4375,1.5,0.441632,h
2012100705,2012,5,2,0.5,0.5625,1.5,0.512153,10,0.375,0.5,2.125,0.474835,a
2012100706,2012,5,14,0.125,0.375,2.375,0.515424,1,0.5,0.75,1.625,0.472917,a
2012100707,2012,5,22,0.375,0.375,1.625,0.468368,31,0.375,0.5,2.125,0.505689,a
2012100708,2012,5,7,0.375,0.3125,1.5,0.484653,17,0.5,0.625,2.125,0.523623,a
2012100709,2012,5,11,0.75,0.75,1.5,0.495451,13,0.625,0.5625,1.75,0.479156,h
2012100710,2012,5,30,1,0.8125,0.625,0.550139,9,0.125,0.3125,2.5,0.48066,h
2012100711,2012,5,23,0.75,0.625,1.125,0.453726,16,0.5,0.5,1.625,0.500975,h
2012100800,2012,5,12,0.5,0.4375,2.25,0.498681,5,0.875,0.75,1.125,0.563438,a
2012101100,2012,6,8,0.625,0.5,1.625,0.476656,4,0.5,0.6875,1.625,0.573056,h
2012101400,2012,6,21,0.875,0.8125,1.125,0.540287,15,0.375,0.375,1.875,0.48791,h
2012101401,2012,6,24,0.375,0.1875,1.625,0.467569,14,0.5,0.3125,2,0.517108,h
2012101402,2012,6,12,0.5,0.4375,2,0.500556,6,0,0.25,2.875,0.450417,h
2012101403,2012,6,3,0.375,0.1875,1.5,0.476667,2,0.5,0.5,2,0.509201,h
2012101404,2012,6,26,0.5,0.5625,2.25,0.500905,18,0.375,0.4375,1.875,0.514905,a
2012101405,2012,6,10,0.75,0.5625,1.125,0.527609,32,0.125,0.3125,1.125,0.491881,h
2012101406,2012,6,1,1,0.75,0.75,0.492083,25,0.375,0.5,1,0.508151,h
2012101407,2012,6,29,0.875,0.625,1.5,0.496607,9,0.25,0.375,2.25,0.489027,a
2012101408,2012,6,31,0.75,0.5625,0.625,0.495,11,0.75,0.75,0.625,0.515035,h
2012101409,2012,6,30,0.875,0.75,0.875,0.543264,27,0.625,0.5625,1.125,0.520104,a
2012101410,2012,6,28,0.125,0.3125,2,0.489283,20,0.375,0.375,1.5,0.486806,h
2012101411,2012,6,5,0.625,0.75,1.375,0.556007,19,0.625,0.75,0.375,0.48809,a
2012101500,2012,6,16,0.375,0.4375,2.125,0.538508,13,0.625,0.5625,2,0.470797,a
2012101800,2012,7,30,0.875,0.75,1,0.541458,31,0.375,0.5625,2,0.528432,h
2012102100,2012,7,27,0.5,0.5625,1.875,0.483854,28,0.5,0.3125,1.5,0.538056,h
2012102101,2012,7,20,0.5,0.4375,2.375,0.481365,29,0.375,0.625,2.375,0.495486,h
2012102102,2012,7,22,0.25,0.3125,1.875,0.449375,25,0.5,0.5625,1,0.540998,a
2012102103,2012,7,24,0.25,0.125,1.625,0.472361,23,0.5,0.625,1.375,0.516102,a
2012102104,2012,7,32,0.375,0.25,1.625,0.458403,19,0.625,0.75,0.25,0.489896,a
2012102105,2012,7,5,0.625,0.75,1.125,0.562153,1,0.5,0.75,1.625,0.468715,h
2012102106,2012,7,6,0.625,0.3125,1.25,0.504132,3,0,0.1875,1.375,0.460678,h
2012102107,2012,7,9,0.375,0.3125,2.25,0.496458,8,0.375,0.5,1.375,0.435556,a
2012102108,2012,7,11,0.75,0.75,1.125,0.497525,12,0.375,0.4375,2.125,0.514832,h
2012102109,2012,7,15,0.375,0.375,2.125,0.478717,7,0.25,0.3125,1.25,0.485509,h
2012102110,2012,7,2,0.375,0.4375,1.625,0.489028,4,0.5,0.6875,1.875,0.576632,a
2012102200,2012,7,17,0.75,0.625,1.625,0.52625,18,0.25,0.375,2.375,0.506259,h
2012102500,2012,8,20,0.5,0.4375,2.125,0.477164,24,0.125,0.1875,3.25,0.498264,a
2012102800,2012,8,19,0.875,0.75,1.25,0.481458,7,0.25,0.3125,1.125,0.498252,h
2012102801,2012,8,12,0.5,0.4375,1.875,0.503333,10,0.5,0.625,2.125,0.47737,a
2012102802,2012,8,3,0.375,0.1875,1.375,0.447917,16,0.5,0.4375,1.25,0.49809,h
2012102803,2012,8,8,0.5,0.4375,1.625,0.470659,6,0.125,0.375,2.625,0.460858,a
2012102804,2012,8,32,0.375,0.25,1.5,0.471111,11,0.75,0.75,0.625,0.5125,a
2012102805,2012,8,26,0.5,0.5625,2,0.502016,21,0.75,0.8125,0.875,0.543715,a
2012102806,2012,8,17,0.75,0.625,1.875,0.511042,22,0.375,0.3125,1.5,0.506528,h
2012102807,2012,8,18,0.625,0.4375,1.5,0.516389,31,0.375,0.5625,1.875,0.51746,h
2012102808,2012,8,4,0.875,0.6875,0.875,0.538333,28,0.5,0.3125,1.25,0.53875,h
2012102809,2012,8,14,0.125,0.3125,2.875,0.507889,15,0.375,0.375,1.75,0.480305,a
2012102810,2012,8,25,0.5,0.5,2.25,0.51066,27,0.625,0.5625,1.125,0.514722,a
2012102811,2012,8,13,0.625,0.625,1.5,0.508912,23,0.5,0.625,1,0.50822,h
2012102900,2012,8,29,0.75,0.5625,1.625,0.498034,30,0.625,0.75,0.5,0.532431,a
2012110100,2012,9,16,0.5,0.5,2,0.534828,14,0.375,0.25,2.25,0.512733,h
2012110400,2012,9,28,0.125,0.3125,1.625,0.505221,22,0.5,0.375,1,0.50191,a
2012110401,2012,9,19,0.875,0.75,1.25,0.491562,29,0.375,0.5625,2.5,0.487569,h
2012110402,2012,9,7,0.25,0.25,1.625,0.460174,18,0.375,0.5,1.625,0.515842,a
2012110403,2012,9,8,0.5,0.4375,2.125,0.462117,17,0.5,0.625,2,0.531053,a
2012110404,2012,9,2,0.375,0.4375,1.5,0.495833,13,0.625,0.625,2.25,0.468228,a
2012110405,2012,9,3,0.375,0.1875,1.5,0.439618,1,0.5,0.75,1.5,0.463611,a
2012110406,2012,9,5,0.625,0.75,1,0.559653,9,0.25,0.3125,2.125,0.482881,h
2012110407,2012,9,6,0.75,0.4375,0.875,0.525486,10,0.375,0.5625,2.125,0.476849,h
2012110408,2012,9,31,0.75,0.5625,0.625,0.497049,20,0.25,0.375,1.625,0.469965,h
2012110409,2012,9,15,0.375,0.375,1.75,0.490279,24,0.25,0.25,3.125,0.491424,a
2012110410,2012,9,27,0.5,0.5625,1.75,0.486042,4,0.5,0.6875,2,0.579479,a
2012110411,2012,9,21,1,0.875,1,0.539861,25,0.375,0.4375,1,0.53292,h
2012110500,2012,9,23,0.75,0.625,1.25,0.446295,26,0.5,0.5,2.75,0.513194,h
2012110800,2012,10,7,0.25,0.25,1.875,0.444722,6,0.25,0.5,2.5,0.490198,a
2012111100,2012,10,22,0.25,0.375,1.875,0.456979,13,0.625,0.625,2.5,0.457394,a
2012111101,2012,10,24,0.375,0.3125,1.125,0.465104,16,0.5,0.5,1.125,0.518611,h
2012111102,2012,10,10,0.625,0.5,1.375,0.513511,8,0.5,0.5,1.25,0.456806,a
2012111103,2012,10,11,0.875,0.8125,0.625,0.490129,9,0.25,0.3125,2.5,0.477985,h
2012111104,2012,10,1,1,0.75,0.75,0.491076,15,0.25,0.3125,2,0.475375,h
2012111105,2012,10,2,0.375,0.4375,1.5,0.49309,27,0.625,0.5625,1.375,0.504583,h
2012111106,2012,10,23,0.75,0.625,1.375,0.443969,21,0.625,0.8125,0.875,0.532917,h
2012111107,2012,10,20,0.625,0.4375,1.75,0.469976,18,0.375,0.5,1.75,0.496051,h
2012111108,2012,10,31,0.875,0.625,0.75,0.516875,12,0.25,0.375,2.25,0.485561,h
2012111109,2012,10,26,0.5,0.5,2,0.509794,25,0.5,0.5,1,0.524618,a
2012111111,2012,10,17,0.625,0.5625,2.25,0.510556,5,0.875,0.75,1.375,0.549201,a
2012111200,2012,10,4,0.875,0.6875,0.875,0.521196,14,0.375,0.25,2,0.507231,h
2012111500,2012,11,9,0.375,0.3125,2,0.496875,10,0.375,0.5,2.375,0.463273,h
2012111800,2012,11,28,0.25,0.375,1.375,0.504722,26,0.375,0.4375,2.75,0.502986,h
2012111801,2012,11,18,0.625,0.5,1.875,0.526076,19,0.625,0.75,0.375,0.491042,a
2012111802,2012,11,21,1,0.8125,1.625,0.530903,29,0.25,0.5,2.375,0.478438,h
2012111803,2012,11,22,0.25,0.375,1.75,0.461748,24,0.375,0.375,2.875,0.49912,a
2012111804,2012,11,25,0.5,0.5,2.25,0.518565,3,0,0.1875,1.375,0.457183,h
2012111805,2012,11,32,0.375,0.25,1.625,0.473056,12,0.375,0.4375,2,0.487332,a
2012111806,2012,11,11,0.875,0.8125,0.5,0.487178,6,0.25,0.5,2.75,0.49933,h
2012111807,2012,11,5,0.625,0.75,1.25,0.557961,7,0.125,0.1875,1.125,0.478243,h
2012111808,2012,11,14,0.125,0.25,3,0.504278,2,0.5,0.4375,2,0.514306,a
2012111809,2012,11,15,0.375,0.3125,1.625,0.49705,23,0.625,0.6875,0.75,0.508185,a
2012111810,2012,11,13,0.625,0.625,1.625,0.510787,16,0.375,0.4375,1.5,0.524896,h
2012111811,2012,11,4,0.875,0.6875,1,0.535432,1,0.625,0.8125,1.125,0.468125,a
2012111900,2012,11,30,0.75,0.6875,0.75,0.515347,17,0.5,0.5625,1.875,0.531713,h
2012112200,2012,12,18,0.5,0.4375,1.625,0.520773,5,0.875,0.75,1.5,0.537386,a
2012112201,2012,12,25,0.375,0.4375,2.625,0.505579,28,0.5,0.375,1.125,0.535347,a
2012112202,2012,12,12,0.375,0.375,2.25,0.517118,11,0.75,0.8125,0.75,0.505938,a
2012112500,2012,12,2,0.5,0.5,1.25,0.498299,15,0.25,0.3125,2.125,0.491139,h
2012112501,2012,12,3,0.375,0.1875,1.5,0.44875,4,0.375,0.625,2.75,0.564896,h
2012112502,2012,12,6,0.875,0.5625,0.875,0.541979,9,0.25,0.3125,2.25,0.486145,h
2012112503,2012,12,7,0.375,0.25,1.875,0.439861,8,0.375,0.4375,1.5,0.461771,h
2012112504,2012,12,14,0.125,0.25,2.625,0.515146,13,0.625,0.625,2.625,0.454028,a
2012112505,2012,12,17,0.625,0.5625,2.375,0.519583,20,0.25,0.4375,1.875,0.461215,h
2012112506,2012,12,24,0.375,0.375,0.625,0.477049,21,0.75,0.875,0.875,0.542153,a
2012112507,2012,12,10,0.625,0.5,1.5,0.507088,31,0.25,0.5625,1.625,0.511175,h
2012112508,2012,12,16,0.5,0.4375,1.75,0.53674,1,0.625,0.8125,1,0.4559,a
2012112509,2012,12,23,0.625,0.625,1.625,0.454385,30,0.75,0.75,0.625,0.535,a
2012112510,2012,12,29,0.625,0.4375,1.75,0.503833,32,0.125,0.25,1,0.486458,a
2012112511,2012,12,27,0.625,0.625,1.5,0.494931,19,0.5,0.6875,0.625,0.490174,h
2012112600,2012,12,26,0.5,0.4375,2.25,0.50462,22,0.5,0.375,0.875,0.499653,a
2012112900,2012,13,21,1,0.875,1.625,0.513438,23,0.5,0.5625,1.375,0.522049,h
2012120200,2012,13,17,0.625,0.5625,2,0.523618,31,0.25,0.5625,1.625,0.509398,a
2012120201,2012,13,19,0.875,0.6875,1.25,0.512049,20,0.25,0.4375,2.125,0.453194,h
2012120202,2012,13,32,0.5,0.3125,1.625,0.47045,30,0.75,0.75,0.75,0.535766,h
2012120203,2012,13,12,0.375,0.375,2.625,0.518021,29,0.25,0.4375,1.875,0.491215,h
2012120204,2012,13,14,0.125,0.25,2.625,0.517299,22,0.375,0.3125,0.875,0.479028,h
2012120205,2012,13,18,0.5,0.4375,1.375,0.53501,6,0.375,0.625,2.875,0.471656,a
2012120206,2012,13,9,0.5,0.375,1.875,0.523993,7,0.125,0.25,1.375,0.465673,h
2012120207,2012,13,10,0.5,0.4375,1.625,0.482643,11,0.75,0.8125,0.75,0.525833,a
2012120208,2012,13,8,0.375,0.375,2.375,0.447152,5,0.875,0.75,1.375,0.548741,a
2012120209,2012,13,13,0.625,0.625,1.5,0.515278,24,0.375,0.375,2.125,0.4978,h
2012120210,2012,13,1,0.875,0.75,1,0.479653,4,0.5,0.6875,2.625,0.570972,a
2012120211,2012,13,15,0.25,0.25,1.625,0.491772,3,0.125,0.25,1.375,0.457599,a
2012120212,2012,13,16,0.5,0.4375,2,0.529656,2,0.625,0.5625,2,0.515174,a
2012120213,2012,13,25,0.375,0.4375,2.375,0.51551,26,0.375,0.4375,2.375,0.496806,h
2012120300,2012,13,28,0.375,0.4375,1.125,0.502604,27,0.625,0.625,1.125,0.508229,h
2012120600,2012,14,15,0.25,0.25,1.75,0.4733,13,0.625,0.625,2.5,0.485625,a
2012120900,2012,14,28,0.5,0.5,1,0.494377,1,0.625,0.75,1,0.460065,h
2012120901,2012,14,3,0.5,0.3125,1.375,0.471771,14,0.25,0.1875,2,0.494349,h
2012120902,2012,14,4,0.75,0.625,1.25,0.515641,16,0.5,0.5,1.25,0.543889,a
2012120903,2012,14,6,0.875,0.625,1,0.548924,8,0.375,0.375,1.375,0.454826,h
2012120904,2012,14,7,0.25,0.1875,1.875,0.432917,12,0.375,0.375,2.125,0.483825,a
2012120905,2012,14,20,0.75,0.5,1.75,0.484802,17,0.5,0.5625,2,0.537951,h
2012120906,2012,14,22,0.375,0.375,1.5,0.47529,21,0.625,0.8125,1,0.528611,h
2012120907,2012,14,24,0.375,0.375,0.5,0.482951,26,0.375,0.4375,2.25,0.493681,a
2012120908,2012,14,9,0.5,0.375,1.875,0.521563,32,0.25,0.375,0.875,0.497847,a
2012120909,2012,14,2,0.375,0.5,1.125,0.494479,25,0.5,0.4375,1,0.508368,a
2012120910,2012,14,30,0.75,0.75,0.75,0.503819,10,0.25,0.375,2.125,0.464627,h
2012120911,2012,14,27,0.75,0.6875,1.375,0.504722,23,0.375,0.5,1.875,0.506944,h
2012120912,2012,14,31,0.875,0.5625,0.875,0.525451,29,0.125,0.375,2.5,0.473646,h
2012120913,2012,14,19,0.875,0.6875,1.375,0.509063,18,0.25,0.375,1.875,0.514349,h
2012121000,2012,14,11,0.875,0.8125,0.625,0.50065,5,0.75,0.6875,1,0.543428,h
2012121300,2012,15,26,0.375,0.375,2.375,0.488544,2,0.75,0.5625,2,0.53684,a
2012121600,2012,15,17,0.625,0.5625,1.5,0.519937,19,0.5,0.6875,0.75,0.490868,a
2012121601,2012,15,21,1,0.8125,1.625,0.51434,27,0.5,0.625,1.375,0.48059,h
2012121602,2012,15,23,0.625,0.5,1.375,0.465045,24,0.375,0.375,2.25,0.487905,h
2012121603,2012,15,32,0.5,0.375,1.625,0.480207,20,0.375,0.5625,1.375,0.456701,a
2012121604,2012,15,3,0.5,0.3125,1.5,0.477812,28,0.5,0.5,1,0.538021,a
2012121605,2012,15,10,0.625,0.4375,1.375,0.497192,7,0.125,0.1875,0.875,0.47168,h
2012121606,2012,15,1,0.75,0.6875,1,0.449028,13,0.75,0.6875,2,0.502396,a
2012121607,2012,15,5,0.75,0.75,0.875,0.569766,6,0.375,0.625,2.875,0.477976,h
2012121608,2012,15,29,0.625,0.375,1.75,0.499963,18,0.25,0.375,1.875,0.520391,h
2012121609,2012,15,16,0.375,0.4375,2.125,0.502399,22,0.375,0.375,1,0.489375,a
2012121610,2012,15,9,0.5,0.375,1.875,0.521285,31,0.375,0.625,1.5,0.508674,a
2012121611,2012,15,25,0.5,0.5,2.375,0.532035,4,0.375,0.5625,2.625,0.544308,h
2012121612,2012,15,15,0.375,0.3125,1.75,0.495279,14,0.25,0.1875,2,0.489349,h
2012121613,2012,15,11,0.75,0.75,1.125,0.498254,30,0.75,0.75,1,0.530175,a
2012121700,2012,15,8,0.5,0.4375,2.375,0.462326,12,0.375,0.375,2.25,0.484484,h
2012122200,2012,16,18,0.375,0.3125,1.75,0.534801,21,0.75,0.875,0.875,0.51934,a
2012122300,2012,16,19,0.875,0.6875,1.125,0.514757,8,0.25,0.375,1.5,0.455312,h
2012122301,2012,16,22,0.375,0.375,1.75,0.483345,15,0.25,0.3125,1.625,0.486451,h
2012122302,2012,16,10,0.625,0.4375,1.125,0.495456,9,0.25,0.375,2.25,0.484791,h
2012122303,2012,16,4,0.625,0.5,1.25,0.524078,2,0.75,0.5625,2.25,0.53309,a
2012122304,2012,16,7,0.125,0.125,2.125,0.436632,11,0.75,0.75,1,0.512778,a
2012122305,2012,16,14,0.125,0.1875,2.75,0.519063,6,0.5,0.6875,2.5,0.474781,a
2012122306,2012,16,25,0.5,0.5,2.5,0.508144,23,0.375,0.5,1.625,0.507503,a
2012122307,2012,16,26,0.25,0.3125,2.375,0.491252,28,0.625,0.5625,1,0.535312,a
2012122308,2012,16,24,0.375,0.375,1,0.512049,32,0.375,0.4375,1,0.488472,a
2012122309,2012,16,1,0.75,0.6875,0.875,0.463715,27,0.375,0.5625,1.25,0.473819,h
2012122310,2012,16,5,0.75,0.75,1,0.550183,20,0.375,0.5625,1.5,0.467535,a
2012122311,2012,16,13,0.75,0.75,1.25,0.53059,3,0.125,0.3125,1.375,0.451261,h
2012122312,2012,16,29,0.5,0.3125,1.875,0.502492,17,0.625,0.625,1.875,0.521875,a
2012122313,2012,16,31,0.875,0.625,0.875,0.53309,30,0.625,0.6875,1.25,0.508752,h
2012122314,2012,16,12,0.375,0.375,2.5,0.505,16,0.5,0.4375,1.125,0.543264,a
2012123000,2012,17,9,0.5,0.375,2,0.5175,12,0.375,0.375,2.125,0.491672,h
2012123001,2012,17,11,0.75,0.75,1,0.510754,10,0.25,0.4375,2.125,0.454835,h
2012123002,2012,17,2,0.5,0.625,1,0.481528,1,0.5,0.625,1.125,0.473016,h
2012123003,2012,17,4,0.625,0.5,1.125,0.52637,3,0.125,0.3125,1.75,0.455324,h
2012123004,2012,17,6,0.875,0.6875,0.875,0.545243,5,0.75,0.75,1.125,0.547109,h
2012123005,2012,17,8,0.5,0.375,2,0.455381,7,0.125,0.125,1.125,0.478625,h
2012123006,2012,17,27,0.75,0.5625,1.375,0.498472,26,0.25,0.25,2.25,0.495417,h
2012123007,2012,17,28,0.625,0.625,0.75,0.500627,25,0.5,0.5,1.125,0.510694,h
2012123008,2012,17,18,0.25,0.25,2.25,0.521259,17,0.625,0.625,1.5,0.53309,a
2012123009,2012,17,20,0.875,0.625,1.375,0.486226,19,0.5,0.6875,0.875,0.499757,h
2012123010,2012,17,21,0.875,0.8125,1.375,0.509722,24,0.5,0.4375,1.875,0.492523,a
2012123011,2012,17,23,0.5,0.4375,1.375,0.447372,22,0.5,0.4375,0.875,0.507049,a
2012123012,2012,17,13,0.875,0.8125,1.125,0.540035,14,0.125,0.125,1.875,0.479904,h
2012123013,2012,17,16,0.375,0.4375,2.125,0.49719,15,0.125,0.25,1.5,0.486007,h
2012123014,2012,17,30,0.75,0.6875,0.75,0.51941,29,0.125,0.3125,2.375,0.464479,h
2012123015,2012,17,31,1,0.6875,0.75,0.545,32,0.375,0.4375,1.125,0.481042,h
2013090500,2013,1,13,0.875,0.8125,1.25,0.542708,1,0.5,0.625,1.125,0.489995,h
2013090800,2013,1,9,0.375,0.3125,2.25,0.502778,11,0.75,0.75,1.375,0.526736,a
2013090801,2013,1,22,0.25,0.375,1.875,0.483693,31,0.5,0.75,1.375,0.50173,a
2013090802,2013,1,17,0.625,0.625,1.5,0.511673,2,0.75,0.625,2.375,0.524896,h
2013090803,2013,1,3,0.5,0.3125,1.375,0.484444,10,0.375,0.5,1.75,0.470495,a
2013090804,2013,1,18,0.25,0.25,2.125,0.534628,20,0.375,0.625,1.875,0.453611,h
2013090805,2013,1,6,0.875,0.6875,0.875,0.540208,15,0.125,0.25,1.625,0.501562,h
2013090806,2013,1,7,0.125,0.125,2.25,0.461181,14,0.25,0.1875,1.5,0.481675,a
2013090807,2013,1,12,0.375,0.375,2.625,0.507222,24,0.5,0.4375,1.875,0.494849,h
2013090808,2013,1,23,0.625,0.5,1.125,0.477267,21,0.625,0.75,1.125,0.512535,h
2013090809,2013,1,4,0.5,0.4375,1.375,0.504252,8,0.375,0.4375,1.375,0.492118,a
2013090810,2013,1,32,0.5,0.4375,1.5,0.474339,29,0,0.25,2.375,0.470937,h
2013090811,2013,1,30,0.75,0.6875,0.625,0.538194,19,0.5,0.6875,1.125,0.474271,h
2013090812,2013,1,25,0.5,0.5,2.25,0.516685,27,0.25,0.5,2,0.446042,h
2013090900,2013,1,28,0.625,0.625,1,0.489898,26,0.25,0.25,1.875,0.488507,a
2013090901,2013,1,16,0.25,0.375,2.125,0.455176,5,0.75,0.75,1.25,0.533011,a
2013091200,2013,2,11,0.875,0.8125,0.875,0.498914,12,0.375,0.375,2.5,0.513755,h
2013091500,2013,2,21,0.875,0.75,1.375,0.504757,32,0.375,0.4375,1.25,0.480243,h
2013091501,2013,2,1,0.75,0.625,1,0.47,3,0.125,0.3125,1.625,0.460115,h
2013091502,2013,2,9,0.5,0.375,1.75,0.496736,22,0.5,0.375,0.75,0.530243,h
2013091503,2013,2,17,0.625,0.625,1.875,0.504659,20,0.25,0.5625,2.25,0.453889,h
2013091504,2013,2,19,1,0.75,1.125,0.526181,28,0.5,0.5625,1.125,0.511042,h
2013091505,2013,2,5,0.75,0.75,1.25,0.542261,8,0.375,0.4375,1,0.495249,h
2013091506,2013,2,6,0.875,0.6875,0.875,0.536389,10,0.5,0.5625,1.375,0.466042,a
2013091507,2013,2,14,0.25,0.25,2.375,0.511354,25,0.375,0.4375,1.25,0.505833,h
2013091508,2013,2,26,0.125,0.1875,2,0.460766,16,0.5,0.375,1.375,0.563507,a
2013091509,2013,2,29,0.5,0.25,1.75,0.512665,18,0.25,0.25,1.875,0.516745,h
2013091510,2013,2,24,0.25,0.375,1.25,0.491111,23,0.5,0.5625,1.625,0.512086,a
2013091511,2013,2,27,0.75,0.5,1.75,0.511146,13,0.875,0.875,1.625,0.503854,a
2013091512,2013,2,15,0.5,0.3125,1.75,0.50021,7,0.125,0.125,1,0.464538,h
2013091513,2013,2,31,1,0.75,0.875,0.549306,30,0.5,0.625,1.875,0.488509,h
2013091600,2013,2,2,0.5,0.625,0.875,0.487118,4,0.375,0.4375,2.75,0.52212,h
2013091900,2013,3,26,0,0.125,2.625,0.434794,14,0.25,0.25,1.125,0.485609,a
2013092200,2013,3,1,0.75,0.625,0.875,0.470937,5,0.625,0.6875,1.125,0.530789,h
2013092201,2013,3,2,0.625,0.6875,1,0.480799,19,0.5,0.75,1.5,0.489097,h
2013092202,2013,3,25,0.625,0.5,1.75,0.525644,32,0.375,0.4375,1.125,0.481215,h
2013092203,2013,3,10,0.625,0.5625,1.375,0.470803,21,0.5,0.6875,1.25,0.514444,h
2013092204,2013,3,20,0.75,0.5,1.625,0.498924,3,0.25,0.375,1.875,0.464108,a
2013092205,2013,3,12,0.5,0.4375,2.375,0.530451,9,0.25,0.375,1.75,0.478715,h
2013092206,2013,3,11,0.875,0.8125,0.875,0.493081,24,0.5,0.375,1.75,0.494953,h
